"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"ISE00105694","1962-06-24","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  290",",,E","  210",",,E",,
"ISE00105694","1962-06-25","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  286",",,E","  163",",,E",,
"ISE00105694","1962-06-26","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  291",",,E","  196",",,E",,
"ISE00105694","1962-06-27","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  296",",,E","  180",",,E",,
"ISE00105694","1962-06-28","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  298",",,E","  166",",,E",,
"ISE00105694","1962-06-29","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  301",",,E","  194",",,E",,
"ISE00105694","1962-06-30","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  295",",,E","  164",",,E",,
"ISE00105694","1962-07-01","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  295",",,E","  209",",,E",,
"ISE00105694","1962-07-02","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  294",",,E","  204",",,E",,
"ISE00105694","1962-07-03","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  294",",,E","  201",",,E",,
"ISE00105694","1962-07-04","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  299",",,E","  171",",,E",,
"ISE00105694","1962-07-05","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  286",",,E","  194",",,E",,
"ISE00105694","1962-07-06","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  280",",,E","  184",",,E",,
"ISE00105694","1962-07-07","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  291",",,E","  181",",,E",,
"ISE00105694","1962-07-08","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  303",",,E","  169",",,E",,
"ISE00105694","1962-07-09","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  318",",,E","  154",",,E",,
"ISE00105694","1962-07-10","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  307",",,E","  176",",,E",,
"ISE00105694","1962-07-11","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  302",",,E","  212",",,E",,
"ISE00105694","1962-07-12","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  304",",,E","  192",",,E",,
"ISE00105694","1962-07-13","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  300",",,E","  182",",,E",,
"ISE00105694","1962-07-14","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  316",",,E","  155",",,E",,
"ISE00105694","1962-07-15","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  343",",,E","  140",",,E",,
"ISE00105694","1962-07-16","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  329",",,E","  153",",,E",,
"ISE00105694","1962-07-17","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  330",",,E","  150",",,E",,
"ISE00105694","1962-07-18","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  302",",,E","  184",",,E",,
"ISE00105694","1962-07-19","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  312",",,E","  192",",,E",,
"ISE00105694","1962-07-20","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  300",",,E","  215",",,E",,
"ISE00105694","1962-07-21","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  301",",,E","  197",",,E",,
"ISE00105694","1962-07-22","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  295",",,E","  190",",,E",,
"ISE00105694","1962-07-23","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  299",",,E","  173",",,E",,
"ISE00105694","1962-07-24","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  302",",,E","  166",",,E",,
"ISE00105694","1962-07-25","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  309",",,E","  190",",,E",,
"ISE00105694","1962-07-26","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  314",",,E","  174",",,E",,
"ISE00105694","1962-07-27","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  321",",,E","  160",",,E",,
"ISE00105694","1962-07-28","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  306",",,E","  200",",,E",,
"ISE00105694","1962-07-29","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  311",",,E","  220",",,E",,
"ISE00105694","1962-07-30","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  336",",,E","  180",",,E",,
"ISE00105694","1962-07-31","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  337",",,E","  155",",,E",,
"ISE00105694","1962-08-01","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  308",",,E","  180",",,E",,
"ISE00105694","1962-08-02","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  305",",,E","  205",",,E",,
"ISE00105694","1962-08-03","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  315",",,E","  235",",,E",,
"ISE00105694","1962-08-04","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  316",",,E","  228",",,E",,
"ISE00105694","1962-08-05","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  312",",,E","  214",",,E",,
"ISE00105694","1962-08-06","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  308",",,E","  214",",,E",,
"ISE00105694","1962-08-07","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  325",",,E","  195",",,E",,
"ISE00105694","1962-08-08","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  320",",,E","  192",",,E",,
"ISE00105694","1962-08-09","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  332",",,E","  230",",,E",,
"ISE00105694","1962-08-10","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  363",",,E","  215",",,E",,
"ISE00105694","1962-08-11","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  336",",,E","  206",",,E",,
"ISE00105694","1962-08-12","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  326",",,E","  208",",,E",,
"ISE00105694","1962-08-13","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  317",",,E","  211",",,E",,
"ISE00105694","1962-08-14","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  314",",,E","  244",",,E",,
"ISE00105694","1962-08-15","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  313",",,E","  236",",,E",,
"ISE00105694","1962-08-16","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  311",",,E","  218",",,E",,
"ISE00105694","1962-08-17","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  312",",,E","  218",",,E",,
"ISE00105694","1962-08-18","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  315",",,E","  196",",,E",,
"ISE00105694","1962-08-19","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  310",",,E","  172",",,E",,
"ISE00105694","1962-08-20","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  312",",,E","  186",",,E",,
"ISE00105694","1962-08-21","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  314",",,E","  230",",,E",,
"ISE00105694","1962-08-22","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  316",",,E","  227",",,E",,
"ISE00105694","1962-08-23","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  301",",,E","  224",",,E",,
"ISE00105694","1962-08-24","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  303",",,E","  225",",,E",,
"ISE00105694","1962-08-25","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  310",",,E","  181",",,E",,
"ISE00105694","1962-08-26","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  315",",,E","  238",",,E",,
"ISE00105694","1962-08-27","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  314",",,E","  236",",,E",,
"ISE00105694","1962-08-28","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  326",",,E","  202",",,E",,
"ISE00105694","1962-08-29","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  305",",,E","  171",",,E",,
"ISE00105694","1962-08-30","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  300",",,E","  186",",,E",,
"ISE00105694","1962-08-31","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  306",",,E","  186",",,E",,
"ISE00105694","1962-09-01","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  306",",,E","  200",",,E",,
"ISE00105694","1962-09-02","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  305",",,E","  196",",,E",,
"ISE00105694","1962-09-03","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  313",",,E","  196",",,E",,
"ISE00105694","1962-09-04","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  330",",,E","  205",",,E",,
"ISE00105694","1962-09-05","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  315",",,E","  210",",,E",,
"ISE00105694","1962-09-06","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  305",",,E","  182",",,E",,
"ISE00105694","1962-09-07","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  299",",,E","  174",",,E",,
"ISE00105694","1962-09-08","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  312",",,E","  172",",,E",,
"ISE00105694","1962-09-09","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  306",",,E","  204",",,E",,
"ISE00105694","1962-09-10","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  296",",,E","  174",",,E",,
"ISE00105694","1962-09-11","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  302",",,E","  195",",,E",,
"ISE00105694","1962-09-12","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  319",",,E","  190",",,E",,
"ISE00105694","1962-09-13","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  318",",,E","  147",",,E",,
"ISE00105694","1962-09-14","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  310",",,E","  180",",,E",,
"ISE00105694","1962-09-15","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  296",",,E","  178",",,E",,
"ISE00105694","1962-09-16","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  294",",,E","  164",",,E",,
"ISE00105694","1962-09-17","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  296",",,E","  174",",,E",,
"ISE00105694","1962-09-18","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  296",",,E","  165",",,E",,
"ISE00105694","1962-09-19","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  296",",,E","  165",",,E",,
"ISE00105694","1962-09-20","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  294",",,E","  168",",,E",,
"ISE00105694","1962-09-21","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  293",",,E","  201",",,E",,
"ISE00105694","1962-09-22","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  284",",,E","  173",",,E",,
"ISE00105694","1962-09-23","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  304",",,E","  140",",,E",,
"ISE00105694","1962-09-24","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  320",",,E","  159",",,E",,
"ISE00105694","1962-09-25","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  325",",,E","  186",",,E",,
"ISE00105694","1962-09-26","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  331",",,E","  155",",,E",,
"ISE00105694","1962-09-27","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  305",",,E","  191",",,E",,
"ISE00105694","1962-09-28","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  295",",,E","  168",",,E",,
"ISE00105694","1962-09-29","32.0","34.7994","30.0","BET DAGAN, IS",,,,,"  299",",,E","  181",",,E",,
"ISE00105694","1962-09-30","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  305",",,E","  180",",,E",,
"ISE00105694","1962-10-01","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  309",",,E","  171",",,E",,
"ISE00105694","1962-10-02","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  309",",,E","  186",",,E",,
"ISE00105694","1962-10-03","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  310",",,E","  196",",,E",,
"ISE00105694","1962-10-04","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  314",",,E","  210",",,E",,
"ISE00105694","1962-10-05","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  318",",,E","  170",",,E",,
"ISE00105694","1962-10-06","32.0","34.7994","30.0","BET DAGAN, IS","   36",",,E",,,"  298",",,E","  166",",,E",,
"ISE00105694","1962-10-07","32.0","34.7994","30.0","BET DAGAN, IS","   27",",,E",,,"  289",",,E","  176",",,E",,
"ISE00105694","1962-10-08","32.0","34.7994","30.0","BET DAGAN, IS","  125",",,E",,,"  256",",,E","  172",",,E",,
"ISE00105694","1962-10-09","32.0","34.7994","30.0","BET DAGAN, IS","   14",",,E",,,"  259",",,E","  169",",,E",,
"ISE00105694","1962-10-10","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  259",",,E","  180",",,E",,
"ISE00105694","1962-10-11","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  277",",,E","  163",",,E",,
"ISE00105694","1962-10-12","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  276",",,E","  143",",,E",,
"ISE00105694","1962-10-13","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  277",",,E","  165",",,E",,
"ISE00105694","1962-10-14","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  270",",,E","  160",",,E",,
"ISE00105694","1962-10-15","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  276",",,E","  145",",,E",,
"ISE00105694","1962-10-16","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  275",",,E","  144",",,E",,
"ISE00105694","1962-10-17","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  274",",,E","  141",",,E",,
"ISE00105694","1962-10-18","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  289",",,E","  144",",,E",,
"ISE00105694","1962-10-19","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  277",",,E","  132",",,E",,
"ISE00105694","1962-10-20","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  296",",,E","  122",",,E",,
"ISE00105694","1962-10-21","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  293",",,E","  134",",,E",,
"ISE00105694","1962-10-22","32.0","34.7994","30.0","BET DAGAN, IS","   31",",,E",,,"  285",",,E","  160",",,E",,
"ISE00105694","1962-10-23","32.0","34.7994","30.0","BET DAGAN, IS","   11",",,E",,,"  284",",,E","  159",",,E",,
"ISE00105694","1962-10-24","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  260",",,E","  160",",,E",,
"ISE00105694","1962-10-25","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  261",",,E","  159",",,E",,
"ISE00105694","1962-10-26","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  276",",,E","  135",",,E",,
"ISE00105694","1962-10-27","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  317",",,E","  154",",,E",,
"ISE00105694","1962-10-28","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  275",",,E","  190",",,E",,
"ISE00105694","1962-10-29","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  270",",,E","  174",",,E",,
"ISE00105694","1962-10-30","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  273",",,E","  149",",,E",,
"ISE00105694","1962-10-31","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  286",",,E","  142",",,E",,
"ISE00105694","1962-11-01","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  305",",,E","  134",",,E",,
"ISE00105694","1962-11-02","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  316",",,E","  139",",,E",,
"ISE00105694","1962-11-03","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  344",",,E","  204",",,E",,
"ISE00105694","1962-11-04","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  287",",,E","  159",",,E",,
"ISE00105694","1962-11-05","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  258",",,E","  162",",,E",,
"ISE00105694","1962-11-06","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  258",",,E","  120",",,E",,
"ISE00105694","1962-11-07","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  248",",,E","  124",",,E",,
"ISE00105694","1962-11-08","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  255",",,E","  145",",,E",,
"ISE00105694","1962-11-09","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  255",",,E","  126",",,E",,
"ISE00105694","1962-11-10","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  272",",,E","  113",",,E",,
"ISE00105694","1962-11-11","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  283",",,E","  110",",,E",,
"ISE00105694","1962-11-12","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  276",",,E","  100",",,E",,
"ISE00105694","1962-11-13","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  297",",,E","  112",",,E",,
"ISE00105694","1962-11-14","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  259",",,E","  135",",,E",,
"ISE00105694","1962-11-15","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  264",",,E","  146",",,E",,
"ISE00105694","1962-11-16","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  276",",,E","  104",",,E",,
"ISE00105694","1962-11-17","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  309",",,E","  102",",,E",,
"ISE00105694","1962-11-18","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  304",",,E","  109",",,E",,
"ISE00105694","1962-11-19","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  311",",,E","  122",",,E",,
"ISE00105694","1962-11-20","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  291",",,E","  109",",,E",,
"ISE00105694","1962-11-21","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  328",",,E","  102",",,E",,
"ISE00105694","1962-11-22","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  289",",,E","  114",",,E",,
"ISE00105694","1962-11-23","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  288",",,E","  151",",,E",,
"ISE00105694","1962-11-24","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  299",",,E","  164",",,E",,
"ISE00105694","1962-11-25","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  291",",,E","   93",",,E",,
"ISE00105694","1962-11-26","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  284",",,E","   80",",,E",,
"ISE00105694","1962-11-27","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  275",",,E","   86",",,E",,
"ISE00105694","1962-11-28","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  268",",,E","   73",",,E",,
"ISE00105694","1962-11-29","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  285",",,E","   93",",,E",,
"ISE00105694","1962-11-30","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  290",",,E","  119",",,E",,
"ISE00105694","1962-12-01","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  246",",,E","  100",",,E",,
"ISE00105694","1962-12-02","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  295",",,E","   86",",,E",,
"ISE00105694","1962-12-03","32.0","34.7994","30.0","BET DAGAN, IS","   78",",,E",,,"  288",",,E","  158",",,E",,
"ISE00105694","1962-12-04","32.0","34.7994","30.0","BET DAGAN, IS","    8",",,E",,,"  272",",,E","  100",",,E",,
"ISE00105694","1962-12-05","32.0","34.7994","30.0","BET DAGAN, IS","  251",",,E",,,"  210",",,E","  138",",,E",,
"ISE00105694","1962-12-06","32.0","34.7994","30.0","BET DAGAN, IS","  104",",,E",,,"  171",",,E","  119",",,E",,
"ISE00105694","1962-12-07","32.0","34.7994","30.0","BET DAGAN, IS","  425",",,E",,,"  168",",,E","  129",",,E",,
"ISE00105694","1962-12-08","32.0","34.7994","30.0","BET DAGAN, IS","  341",",,E",,,"  173",",,E","  115",",,E",,
"ISE00105694","1962-12-09","32.0","34.7994","30.0","BET DAGAN, IS","    3",",,E",,,"  178",",,E","  100",",,E",,
"ISE00105694","1962-12-10","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  182",",,E","   88",",,E",,
"ISE00105694","1962-12-11","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  179",",,E","  105",",,E",,
"ISE00105694","1962-12-12","32.0","34.7994","30.0","BET DAGAN, IS","  233",",,E",,,"  191",",,E","  100",",,E",,
"ISE00105694","1962-12-13","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  190",",,E","   85",",,E",,
"ISE00105694","1962-12-14","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  206",",,E","  122",",,E",,
"ISE00105694","1962-12-15","32.0","34.7994","30.0","BET DAGAN, IS","   52",",,E",,,"  207",",,E","   72",",,E",,
"ISE00105694","1962-12-16","32.0","34.7994","30.0","BET DAGAN, IS","    2",",,E",,,"  184",",,E","   81",",,E",,
"ISE00105694","1962-12-17","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  197",",,E","  118",",,E",,
"ISE00105694","1962-12-18","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  244",",,E","  100",",,E",,
"ISE00105694","1962-12-19","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  245",",,E","  152",",,E",,
"ISE00105694","1962-12-20","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  187",",,E","  116",",,E",,
"ISE00105694","1962-12-21","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  218",",,E","   59",",,E",,
"ISE00105694","1962-12-22","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  175",",,E","   70",",,E",,
"ISE00105694","1962-12-23","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  186",",,E","   98",",,E",,
"ISE00105694","1962-12-24","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  189",",,E","   54",",,E",,
"ISE00105694","1962-12-25","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  190",",,E","   62",",,E",,
"ISE00105694","1962-12-26","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  203",",,E","   72",",,E",,
"ISE00105694","1962-12-27","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  230",",,E","   57",",,E",,
"ISE00105694","1962-12-28","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  231",",,E","  100",",,E",,
"ISE00105694","1962-12-29","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  189",",,E","   54",",,E",,
"ISE00105694","1962-12-30","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  194",",,E","   60",",,E",,
"ISE00105694","1962-12-31","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  207",",,E","   69",",,E",,
"ISE00105694","1963-01-01","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  223",",,E","   60",",,E",,
"ISE00105694","1963-01-02","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  205",",,E","  108",",,E",,
"ISE00105694","1963-01-03","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  202",",,E","  158",",,E",,
"ISE00105694","1963-01-04","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  202",",,E","  100",",,E",,
"ISE00105694","1963-01-05","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  201",",,E","   66",",,E",,
"ISE00105694","1963-01-06","32.0","34.7994","30.0","BET DAGAN, IS","    0",",,E",,,"  206",",,E","   63",",,E",,
